UTC,S31 Heat demand (%),S32 Heat demand (%),S41 Heat demand (%),Outside temp (0.1 °C),Building Semtex OFFICE (kWh)
4/2/2021 20:00, 0.000093513400 , 0.000093696200 , 0.000062401600 , 59.00 , 16.39 
4/2/2021 21:00, 0.000080703400 , 0.000090888900 , 0.000071991200 , 57.00 , 16.57 
4/2/2021 22:00, 0.000083430500 , 0.000091081800 , 0.000090905200 , 49.00 , 17.06 
4/2/2021 23:00, 0.000078847300 , 0.000094424200 , 0.000149450000 , 49.00 , 20.76 
4/3/2021 0:00, 0.000088768600 , 0.000097958900 , 0.000210335300 , 52.00 , 27.50 
4/3/2021 1:00, 0.000100384100 , 0.000102685600 , 0.000227056500 , 51.00 , 29.42 
4/3/2021 2:00, 0.000112424000 , 0.000112254100 , 0.000202359700 , 46.00 , 28.44 
4/3/2021 3:00, 0.000128280400 , 0.000130919400 , 0.000177521400 , 47.00 , 28.83 
4/3/2021 4:00, 0.000140743100 , 0.000142489300 , 0.000157454800 , 47.00 , 30.44 
4/3/2021 5:00, 0.000142745000 , 0.000149947400 , 0.000142124100 , 40.00 , 29.03 
4/3/2021 6:00, 0.000144725700 , 0.000147228600 , 0.000131865900 , 53.00 , 28.51 
4/3/2021 7:00, 0.000143107800 , 0.000138161500 , 0.000125913000 , 60.00 , 28.38 
4/3/2021 8:00, 0.000135170100 , 0.000126895500 , 0.000123782900 , 69.00 , 26.72 
4/3/2021 9:00, 0.000127365800 , 0.000118372600 , 0.000129290400 , 89.00 , 26.20 
4/3/2021 10:00, 0.000119506600 , 0.000107497500 , 0.000141820000 , 94.00 , 24.23 
4/3/2021 11:00, 0.000116607800 , 0.000100786800 , 0.000152913500 , 102.00 , 23.96 
4/3/2021 12:00, 0.000114381800 , 0.000094855900 , 0.000155870900 , 107.00 , 23.71 
4/3/2021 13:00, 0.000113959200 , 0.000092534400 , 0.000149129300 , 109.00 , 23.12 
4/3/2021 14:00, 0.000115378900 , 0.000093113600 , 0.000132656000 , 104.00 , 21.69 
4/3/2021 15:00, 0.000125977300 , 0.000097070600 , 0.000109215800 , 103.00 , 22.88 
4/3/2021 16:00, 0.000140154800 , 0.000099589300 , 0.000083179000 , 95.00 , 22.04 
4/3/2021 17:00, 0.000142536200 , 0.000098697100 , 0.000067509200 , 78.00 , 20.31 
4/3/2021 18:00, 0.000132421900 , 0.000098579200 , 0.000062217000 , 62.00 , 20.28 
4/3/2021 19:00, 0.000121161100 , 0.000097501300 , 0.000059967400 , 51.00 , 19.00 
4/3/2021 20:00, 0.000102416400 , 0.000094704800 , 0.000062766600 , 42.00 , 18.13 
4/3/2021 21:00, 0.000085735300 , 0.000089527600 , 0.000070710800 , 40.00 , 16.67 
4/3/2021 22:00, 0.000088963600 , 0.000089700800 , 0.000089414800 , 36.00 , 18.28 
4/3/2021 23:00, 0.000083655100 , 0.000091523800 , 0.000141234700 , 45.00 , 20.23 
4/4/2021 0:00, 0.000089930700 , 0.000094024800 , 0.000192302600 , 53.00 , 25.58 
4/4/2021 1:00, 0.000099935700 , 0.000097668900 , 0.000213419100 , 53.00 , 28.71 
4/4/2021 2:00, 0.000110242200 , 0.000105025000 , 0.000197666900 , 52.00 , 27.48 
4/4/2021 3:00, 0.000123368900 , 0.000122084800 , 0.000178474100 , 51.00 , 29.47 
4/4/2021 4:00, 0.000128681400 , 0.000132298000 , 0.000159436400 , 51.00 , 27.29 
4/4/2021 5:00, 0.000128391400 , 0.000138258400 , 0.000141984700 , 51.00 , 26.50 
4/4/2021 6:00, 0.000124849600 , 0.000134614900 , 0.000125756600 , 57.00 , 24.47 
4/4/2021 7:00, 0.000119373700 , 0.000124719400 , 0.000117559300 , 58.00 , 23.97 
4/4/2021 8:00, 0.000113652300 , 0.000114867500 , 0.000114896200 , 60.00 , 22.22 
4/4/2021 9:00, 0.000111725800 , 0.000107014800 , 0.000118376900 , 65.00 , 22.90 
4/4/2021 10:00, 0.000104990900 , 0.000099079900 , 0.000132569800 , 69.00 , 21.73 
4/4/2021 11:00, 0.000102575100 , 0.000091740600 , 0.000149242700 , 73.00 , 23.76 
4/4/2021 12:00, 0.000101347400 , 0.000087149900 , 0.000155581500 , 76.00 , 23.24 
4/4/2021 13:00, 0.000098320800 , 0.000084785200 , 0.000149510000 , 81.00 , 21.61 
4/4/2021 14:00, 0.000098410300 , 0.000085085000 , 0.000131400100 , 80.00 , 21.79 
4/4/2021 15:00, 0.000106092900 , 0.000091163600 , 0.000101595400 , 79.00 , 19.71 
4/4/2021 16:00, 0.000114619900 , 0.000093599000 , 0.000073738900 , 78.00 , 18.37 
4/4/2021 17:00, 0.000118227100 , 0.000095157100 , 0.000060492500 , 65.00 , 18.46 
4/4/2021 18:00, 0.000112306400 , 0.000096224800 , 0.000056908200 , 33.00 , 18.44 
4/4/2021 19:00, 0.000099336700 , 0.000093388900 , 0.000057120500 , 25.00 , 16.16 
4/4/2021 20:00, 0.000083010100 , 0.000090057700 , 0.000060455800 , 25.00 , 14.94 
4/4/2021 21:00, 0.000074061100 , 0.000088197800 , 0.000074100800 , 29.00 , 15.18 
4/4/2021 22:00, 0.000075280300 , 0.000093511400 , 0.000110489200 , 39.00 , 17.85 
4/4/2021 23:00, 0.000080052300 , 0.000093904900 , 0.000191210800 , 51.00 , 25.48 
4/5/2021 0:00, 0.000108084800 , 0.000099678700 , 0.000215702100 , 49.00 , 27.19 
4/5/2021 1:00, 0.000115131900 , 0.000106262600 , 0.000188868800 , 51.00 , 28.37 
4/5/2021 2:00, 0.000114698700 , 0.000125603000 , 0.000160614500 , 53.00 , 26.32 
4/5/2021 3:00, 0.000144412200 , 0.000162568000 , 0.000143237300 , 51.00 , 29.19 
4/5/2021 4:00, 0.000172596800 , 0.000187578300 , 0.000130905300 , 57.00 , 34.12 
4/5/2021 5:00, 0.000186024800 , 0.000205444900 , 0.000121493700 , 63.00 , 34.39 
4/5/2021 6:00, 0.000190299400 , 0.000206667100 , 0.000112392900 , 52.00 , 32.64 
4/5/2021 7:00, 0.000178547100 , 0.000191760900 , 0.000107884800 , 42.00 , 31.41 
4/5/2021 8:00, 0.000167176600 , 0.000176682300 , 0.000110355400 , 33.00 , 28.95 
4/5/2021 9:00, 0.000158310300 , 0.000163836900 , 0.000126069600 , 37.00 , 30.06 
4/5/2021 10:00, 0.000145253400 , 0.000149034300 , 0.000146461400 , 45.00 , 30.02 
4/5/2021 11:00, 0.000142416600 , 0.000143598100 , 0.000160244600 , 24.00 , 28.37 
4/5/2021 12:00, 0.000136834800 , 0.000134977900 , 0.000166143900 , 50.00 , 30.22 
4/5/2021 13:00, 0.000128510900 , 0.000126828500 , 0.000157575400 , 43.00 , 28.32 
4/5/2021 14:00, 0.000123277200 , 0.000115948700 , 0.000134868900 , 21.00 , 24.79 
4/5/2021 15:00, 0.000121390700 , 0.000107916200 , 0.000100939000 , 26.00 , 21.00 
4/5/2021 16:00, 0.000119617200 , 0.000105099700 , 0.000073238000 , 15.00 , 20.61 
4/5/2021 17:00, 0.000116117500 , 0.000104267700 , 0.000059646600 , 13.00 , 17.81 
4/5/2021 18:00, 0.000109109300 , 0.000102701000 , 0.000056333300 , 10.00 , 17.34 
4/5/2021 19:00, 0.000095781300 , 0.000096691000 , 0.000056550400 , 10.00 , 17.37 
4/5/2021 20:00, 0.000077397600 , 0.000091492500 , 0.000060106300 , 11.00 , 14.57 
4/5/2021 21:00, 0.000069609700 , 0.000088607100 , 0.000073145500 , 9.00 , 14.74 
4/5/2021 22:00, 0.000071016500 , 0.000091185600 , 0.000110047100 , 11.00 , 18.18 
4/5/2021 23:00, 0.000076969200 , 0.000094880900 , 0.000188199400 , 13.00 , 23.00 
4/6/2021 0:00, 0.000101413500 , 0.000099651600 , 0.000212379500 , 12.00 , 28.37 
4/6/2021 1:00, 0.000106780600 , 0.000105705600 , 0.000185609600 , 13.00 , 26.02 
4/6/2021 2:00, 0.000110365600 , 0.000121047900 , 0.000157482600 , 14.00 , 25.82 
4/6/2021 3:00, 0.000136470400 , 0.000151434800 , 0.000140323200 , 9.00 , 27.71 
4/6/2021 4:00, 0.000169866700 , 0.000184989400 , 0.000128079400 , 6.00 , 32.38 
4/6/2021 5:00, 0.000182960400 , 0.000202494800 , 0.000118668600 , 5.00 , 33.04 
4/6/2021 6:00, 0.000186934300 , 0.000203456600 , 0.000109612400 , 6.00 , 33.38 
4/6/2021 7:00, 0.000175217000 , 0.000188635200 , 0.000105164200 , 15.00 , 29.81 
4/6/2021 8:00, 0.000163969300 , 0.000173731800 , 0.000107540200 , 28.00 , 30.30 
4/6/2021 9:00, 0.000155191300 , 0.000161030900 , 0.000122906000 , 3.00 , 28.91 
4/6/2021 10:00, 0.000142248700 , 0.000146360600 , 0.000142989400 , 15.00 , 29.46 
4/6/2021 11:00, 0.000139364200 , 0.000140934700 , 0.000156809000 , 1.00 , 28.23 
4/6/2021 12:00, 0.000133829900 , 0.000132413600 , 0.000162844200 , 22.00 , 28.98 
4/6/2021 13:00, 0.000125623800 , 0.000124357100 , 0.000154519000 , 28.00 , 25.91 
4/6/2021 14:00, 0.000120470800 , 0.000113631000 , 0.000132252100 , 1.00 , 23.50 
4/6/2021 15:00, 0.000118756500 , 0.000105773900 , 0.000099009900 , 21.00 , 21.74 
4/6/2021 16:00, 0.000117300300 , 0.000103126500 , 0.000071924100 , 1.00 , 19.96 
4/6/2021 17:00, 0.000114015600 , 0.000102389600 , 0.000058565800 , 4.00 , 17.69 
4/6/2021 18:00, 0.000107165300 , 0.000100896300 , 0.000055281000 , 3.00 , 17.91 
4/6/2021 19:00, 0.000094020600 , 0.000095005200 , 0.000055476500 , -1.00 , 15.63 
4/6/2021 20:00, 0.000075826400 , 0.000089864500 , 0.000058961400 , 2.00 , 14.66 
4/6/2021 21:00, 0.000068192800 , 0.000087086100 , 0.000071821400 , -1.00 , 14.52 
4/6/2021 22:00, 0.000069639800 , 0.000089656400 , 0.000108240800 , -2.00 , 18.65 
4/6/2021 23:00, 0.000075500500 , 0.000093343800 , 0.000185311200 , -   , 24.52 
4/7/2021 0:00, 0.000099760500 , 0.000098080500 , 0.000209174100 , 1.00 , 28.26 
4/7/2021 1:00, 0.000105079000 , 0.000104052700 , 0.000182463800 , -8.00 , 26.43 
4/7/2021 2:00, 0.000108512000 , 0.000119197000 , 0.000154472000 , -2.00 , 26.66 
4/7/2021 3:00, 0.000134346500 , 0.000149300300 , 0.000137524400 , 3.00 , 29.47 
4/7/2021 4:00, 0.000167256100 , 0.000182536700 , 0.000125369900 , 3.00 , 30.43 
4/7/2021 5:00, 0.000180013300 , 0.000199706900 , 0.000115965200 , 5.00 , 31.61 
4/7/2021 6:00, 0.000183723100 , 0.000200427200 , 0.000106950600 , -   , 33.39 
4/7/2021 7:00, 0.000172031400 , 0.000185681600 , 0.000102561200 , 9.00 , 29.69 
4/7/2021 8:00, 0.000160894800 , 0.000170940700 , 0.000104848900 , 34.00 , 27.88 
4/7/2021 9:00, 0.000152198000 , 0.000158375600 , 0.000119883900 , 53.00 , 28.00 
4/7/2021 10:00, 0.000139364900 , 0.000143830600 , 0.000139659200 , 52.00 , 28.37 
4/7/2021 11:00, 0.000136436400 , 0.000138412300 , 0.000153502600 , 33.00 , 28.12 
4/7/2021 12:00, 0.000130954100 , 0.000129987100 , 0.000159658900 , 50.00 , 28.33 
4/7/2021 13:00, 0.000122854500 , 0.000122015900 , 0.000151561100 , 52.00 , 27.68 
4/7/2021 14:00, 0.000117776400 , 0.000111433700 , 0.000129715400 , 40.00 , 24.56 
4/7/2021 15:00, 0.000116220800 , 0.000103735400 , 0.000097134100 , 49.00 , 22.18 
4/7/2021 16:00, 0.000115053900 , 0.000101243700 , 0.000070644900 , 44.00 , 18.81 
4/7/2021 17:00, 0.000111963900 , 0.000100596600 , 0.000057516900 , 33.00 , 18.14 
4/7/2021 18:00, 0.000105264300 , 0.000099167900 , 0.000054261300 , 26.00 , 16.87 
4/7/2021 19:00, 0.000092290300 , 0.000093388500 , 0.000054437600 , 15.00 , 16.03 
4/7/2021 20:00, 0.000074275900 , 0.000088302500 , 0.000057851300 , 18.00 , 15.08 
4/7/2021 21:00, 0.000066799000 , 0.000085629800 , 0.000070540300 , 19.00 , 15.40 
4/7/2021 22:00, 0.000068288600 , 0.000088191900 , 0.000106502900 , 20.00 , 17.99 
4/7/2021 23:00, 0.000074069900 , 0.000091874500 , 0.000182432900 , 17.00 , 24.13 
4/8/2021 0:00, 0.000098168300 , 0.000096578700 , 0.000205978300 , 11.00 , 26.34 
4/8/2021 1:00, 0.000103435800 , 0.000102470500 , 0.000179333000 , 14.00 , 25.98 
4/8/2021 2:00, 0.000106731200 , 0.000117428300 , 0.000151485300 , 15.00 , 25.98 
4/8/2021 3:00, 0.000132318500 , 0.000147267200 , 0.000134753200 , 7.00 , 28.69 
4/8/2021 4:00, 0.000164660600 , 0.000180089600 , 0.000122691000 , -   , 31.54 
4/8/2021 5:00, 0.000177083300 , 0.000196925500 , 0.000113294700 , 13.00 , 34.11 
4/8/2021 6:00, 0.000180532200 , 0.000197409200 , 0.000104322900 , 29.00 , 32.37 
4/8/2021 7:00, 0.000168869700 , 0.000182744100 , 0.000099990800 , 40.00 , 29.29 
4/8/2021 8:00, 0.000157849200 , 0.000168168600 , 0.000102190000 , 59.00 , 28.89 
4/8/2021 9:00, 0.000149235700 , 0.000155741100 , 0.000116892700 , 67.00 , 29.48 
4/8/2021 10:00, 0.000136513300 , 0.000141321800 , 0.000136355000 , 71.00 , 27.99 
4/8/2021 11:00, 0.000133541000 , 0.000135912100 , 0.000150214400 , 74.00 , 28.13 
4/8/2021 12:00, 0.000128112300 , 0.000127583400 , 0.000156486700 , 85.00 , 28.22 
4/8/2021 13:00, 0.000120118600 , 0.000119697300 , 0.000148616100 , 90.00 , 26.67 
4/8/2021 14:00, 0.000115114800 , 0.000109258800 , 0.000127194600 , 89.00 , 23.36 
4/8/2021 15:00, 0.000113715300 , 0.000101717000 , 0.000095269200 , 92.00 , 21.29 
4/8/2021 16:00, 0.000112830200 , 0.000099378400 , 0.000069374600 , 85.00 , 19.28 
4/8/2021 17:00, 0.000109931900 , 0.000098820500 , 0.000056478300 , 55.00 , 18.03 
4/8/2021 18:00, 0.000103383300 , 0.000097455500 , 0.000053252700 , 63.00 , 16.88 
4/8/2021 19:00, 0.000090582000 , 0.000091787800 , 0.000053411000 , 50.00 , 15.63 
4/8/2021 20:00, 0.000072746500 , 0.000086754700 , 0.000056754100 , 47.00 , 14.03 
4/8/2021 21:00, 0.000065426100 , 0.000084187600 , 0.000069272200 , 43.00 , 14.42 
4/8/2021 22:00, 0.000066958500 , 0.000086741600 , 0.000104776500 , 42.00 , 16.69 
4/8/2021 23:00, 0.000072660400 , 0.000090418700 , 0.000179550900 , 38.00 , 23.91 
4/9/2021 0:00, 0.000096595300 , 0.000095089900 , 0.000202973700 , 35.00 , 27.52 
4/9/2021 1:00, 0.000101811600 , 0.000100900900 , 0.000178166000 , 35.00 , 25.07 
4/9/2021 2:00, 0.000104969700 , 0.000115671400 , 0.000150589300 , 32.00 , 25.11 
4/9/2021 3:00, 0.000130307500 , 0.000145241900 , 0.000132414200 , 30.00 , 26.15 
4/9/2021 4:00, 0.000161152800 , 0.000170665400 , 0.000120322200 , 31.00 , 31.52 
4/9/2021 5:00, 0.000173242200 , 0.000188564600 , 0.000110886200 , 41.00 , 32.74 
4/9/2021 6:00, 0.000177243400 , 0.000187868600 , 0.000102427100 , 55.00 , 29.68 
4/9/2021 7:00, 0.000161489700 , 0.000173390900 , 0.000097650700 , 76.00 , 29.47 
4/9/2021 8:00, 0.000153388300 , 0.000159185400 , 0.000101136500 , 96.00 , 26.70 
4/9/2021 9:00, 0.000146479800 , 0.000147012800 , 0.000115183300 , 108.00 , 27.64 
4/9/2021 10:00, 0.000132615700 , 0.000133049700 , 0.000131196600 , 124.00 , 27.49 
4/9/2021 11:00, 0.000128736900 , 0.000126421300 , 0.000143957000 , 137.00 , 26.74 
4/9/2021 12:00, 0.000122403300 , 0.000114957900 , 0.000146488300 , 127.00 , 25.01 
4/9/2021 13:00, 0.000113529100 , 0.000105108500 , 0.000139229900 , 134.00 , 23.21 
4/9/2021 14:00, 0.000109236700 , 0.000098325200 , 0.000122036200 , 123.00 , 22.65 
4/9/2021 15:00, 0.000112931900 , 0.000095816500 , 0.000095289900 , 123.00 , 20.60 
4/9/2021 16:00, 0.000120080300 , 0.000095074100 , 0.000070581100 , 118.00 , 19.79 
4/9/2021 17:00, 0.000126486300 , 0.000094743800 , 0.000057328200 , 102.00 , 19.21 
4/9/2021 18:00, 0.000118527500 , 0.000092691500 , 0.000053170100 , 84.00 , 17.86 
4/9/2021 19:00, 0.000100106800 , 0.000087044700 , 0.000052195800 , 81.00 , 16.21 
4/9/2021 20:00, 0.000081377800 , 0.000082790200 , 0.000054603300 , 78.00 , 14.99 
4/9/2021 21:00, 0.000070120100 , 0.000080685400 , 0.000063377600 , 79.00 , 14.07 
4/9/2021 22:00, 0.000072989400 , 0.000081066600 , 0.000081003100 , 79.00 , 15.15 
4/9/2021 23:00, 0.000068913100 , 0.000084406100 , 0.000133842400 , 73.00 , 18.19 
4/10/2021 0:00, 0.000079175300 , 0.000087846200 , 0.000188823700 , 71.00 , 24.30 
4/10/2021 1:00, 0.000089820600 , 0.000092169400 , 0.000201471900 , 65.00 , 24.90 
4/10/2021 2:00, 0.000100033700 , 0.000101048700 , 0.000177334100 , 61.00 , 25.57 
4/10/2021 3:00, 0.000115223100 , 0.000119098100 , 0.000154735800 , 60.00 , 26.06 
4/10/2021 4:00, 0.000126023400 , 0.000130128600 , 0.000136081900 , 57.00 , 26.82 
4/10/2021 5:00, 0.000126937500 , 0.000136315300 , 0.000121396900 , 58.00 , 24.51 
4/10/2021 6:00, 0.000127267000 , 0.000132328000 , 0.000111554000 , 62.00 , 25.79 
4/10/2021 7:00, 0.000124815100 , 0.000123214300 , 0.000106148000 , 64.00 , 23.12 
4/10/2021 8:00, 0.000117327900 , 0.000112703900 , 0.000103875800 , 65.00 , 22.79 
4/10/2021 9:00, 0.000109992400 , 0.000104686200 , 0.000108137300 , 65.00 , 22.40 
4/10/2021 10:00, 0.000102355900 , 0.000094276700 , 0.000119372000 , 65.00 , 20.10 
4/10/2021 11:00, 0.000099155000 , 0.000087761100 , 0.000130915900 , 67.00 , 20.72 
4/10/2021 12:00, 0.000096926600 , 0.000082214200 , 0.000135025400 , 70.00 , 20.07 
4/10/2021 13:00, 0.000096440300 , 0.000079890300 , 0.000129683600 , 71.00 , 20.23 
4/10/2021 14:00, 0.000097694500 , 0.000080287500 , 0.000115486900 , 70.00 , 20.10 
4/10/2021 15:00, 0.000108108200 , 0.000084122200 , 0.000095510500 , 70.00 , 18.36 
4/10/2021 16:00, 0.000122655100 , 0.000087176300 , 0.000073397700 , 68.00 , 19.30 
4/10/2021 17:00, 0.000125798700 , 0.000086912700 , 0.000059519000 , 64.00 , 17.46 
4/10/2021 18:00, 0.000117050000 , 0.000087106400 , 0.000054630900 , 60.00 , 17.77 
4/10/2021 19:00, 0.000106777700 , 0.000086297600 , 0.000052503000 , 58.00 , 16.29 
4/10/2021 20:00, 0.000089317700 , 0.000083627400 , 0.000054900100 , 57.00 , 15.20 
4/10/2021 21:00, 0.000074612300 , 0.000079407600 , 0.000062187700 , 54.00 , 14.39 
4/10/2021 22:00, 0.000077934900 , 0.000079774800 , 0.000079595100 , 45.00 , 16.50 
4/10/2021 23:00, 0.000073216200 , 0.000081747300 , 0.000126323000 , 36.00 , 18.80 
4/11/2021 0:00, 0.000080202000 , 0.000084256500 , 0.000172425900 , 30.00 , 21.74 
4/11/2021 1:00, 0.000089387300 , 0.000087599000 , 0.000188980700 , 26.00 , 23.74 
4/11/2021 2:00, 0.000098023100 , 0.000094479400 , 0.000172919300 , 26.00 , 25.39 
4/11/2021 3:00, 0.000110739100 , 0.000111053400 , 0.000155431400 , 29.00 , 25.73 
4/11/2021 4:00, 0.000115113600 , 0.000120860600 , 0.000137740800 , 32.00 , 24.05 
4/11/2021 5:00, 0.000113977600 , 0.000125693500 , 0.000121183600 , 34.00 , 24.83 
4/11/2021 6:00, 0.000109361600 , 0.000120895700 , 0.000106014000 , 40.00 , 23.21 
4/11/2021 7:00, 0.000103469600 , 0.000111073100 , 0.000098597700 , 40.00 , 21.58 
4/11/2021 8:00, 0.000098007100 , 0.000101858500 , 0.000095845500 , 41.00 , 19.80 
4/11/2021 9:00, 0.000095952200 , 0.000094459800 , 0.000098263000 , 48.00 , 19.76 
4/11/2021 10:00, 0.000089331800 , 0.000086691200 , 0.000110930300 , 55.00 , 18.88 
4/11/2021 11:00, 0.000086559800 , 0.000079622500 , 0.000127418500 , 60.00 , 20.07 
4/11/2021 12:00, 0.000085236300 , 0.000075285800 , 0.000134536100 , 69.00 , 19.50 
4/11/2021 13:00, 0.000082415200 , 0.000072921600 , 0.000129815000 , 72.00 , 19.68 
4/11/2021 14:00, 0.000082471900 , 0.000073063400 , 0.000114209000 , 77.00 , 17.14 
4/11/2021 15:00, 0.000090255200 , 0.000078778700 , 0.000088559300 , 76.00 , 17.90 
4/11/2021 16:00, 0.000099697600 , 0.000081749300 , 0.000064864900 , 66.00 , 16.66 
4/11/2021 17:00, 0.000103929100 , 0.000083682600 , 0.000053191800 , 67.00 , 15.55 
4/11/2021 18:00, 0.000098955100 , 0.000084937100 , 0.000049844400 , 41.00 , 16.00 
4/11/2021 19:00, 0.000087184500 , 0.000082559000 , 0.000049928900 , 30.00 , 14.31 
4/11/2021 20:00, 0.000071903400 , 0.000079401100 , 0.000052805200 , 21.00 , 14.23 
4/11/2021 21:00, 0.000064146800 , 0.000078163000 , 0.000065185200 , 9.00 , 13.64 
4/11/2021 22:00, 0.000065674400 , 0.000083134400 , 0.000098387800 , -7.00 , 16.20 
4/11/2021 23:00, 0.000069985900 , 0.000083824800 , 0.000170814100 , -13.00 , 20.97 
4/12/2021 0:00, 0.000096437900 , 0.000089259800 , 0.000193101500 , -11.00 , 24.63 
4/12/2021 1:00, 0.000102961700 , 0.000095224600 , 0.000166793300 , -19.00 , 23.25 
4/12/2021 2:00, 0.000101963500 , 0.000112816700 , 0.000139621500 , -22.00 , 22.96 
4/12/2021 3:00, 0.000129498300 , 0.000147167000 , 0.000123804100 , 1.00 , 25.63 
4/12/2021 4:00, 0.000154246200 , 0.000170113300 , 0.000112142900 , -1.00 , 28.79 
4/12/2021 5:00, 0.000165366300 , 0.000185570600 , 0.000102795700 , 7.00 , 29.16 
4/12/2021 6:00, 0.000167738700 , 0.000185137300 , 0.000094016600 , 31.00 , 29.91 
4/12/2021 7:00, 0.000156258400 , 0.000170871600 , 0.000089897600 , 46.00 , 27.39 
4/12/2021 8:00, 0.000145786800 , 0.000157015900 , 0.000091728800 , 39.00 , 25.94 
4/12/2021 9:00, 0.000137544400 , 0.000145175200 , 0.000105048500 , 63.00 , 25.66 
4/12/2021 10:00, 0.000125285100 , 0.000131277200 , 0.000123197200 , 16.00 , 25.96 
4/12/2021 11:00, 0.000122133200 , 0.000125918500 , 0.000137049100 , 47.00 , 25.10 
4/12/2021 12:00, 0.000116929700 , 0.000117990700 , 0.000143751200 , 62.00 , 24.66 
4/12/2021 13:00, 0.000109376000 , 0.000110457500 , 0.000136817700 , 58.00 , 24.87 
4/12/2021 14:00, 0.000104672700 , 0.000100608100 , 0.000117160700 , 64.00 , 20.42 
4/12/2021 15:00, 0.000103892500 , 0.000093697700 , 0.000087856600 , 79.00 , 18.87 
4/12/2021 16:00, 0.000104096500 , 0.000091968100 , 0.000064348200 , 72.00 , 16.53 
4/12/2021 17:00, 0.000101968500 , 0.000091766400 , 0.000052399200 , 58.00 , 17.22 
4/12/2021 18:00, 0.000096037500 , 0.000090665400 , 0.000049303200 , 40.00 , 15.44 
4/12/2021 19:00, 0.000083978600 , 0.000085458300 , 0.000049397000 , 11.00 , 15.31 
4/12/2021 20:00, 0.000066869800 , 0.000080624000 , 0.000052468600 , 3.00 , 12.96 
4/12/2021 21:00, 0.000060166800 , 0.000078477000 , 0.000064289900 , -9.00 , 12.99 
4/12/2021 22:00, 0.000061868000 , 0.000081001500 , 0.000097894900 , -6.00 , 15.42 
4/12/2021 23:00, 0.000067228100 , 0.000084640600 , 0.000168000900 , -5.00 , 20.87 
4/13/2021 0:00, 0.000090438800 , 0.000089171800 , 0.000189971300 , -19.00 , 24.47 
4/13/2021 1:00, 0.000095452300 , 0.000094650500 , 0.000163756400 , -15.00 , 23.43 
4/13/2021 2:00, 0.000098038100 , 0.000108640800 , 0.000136775100 , -22.00 , 23.56 
4/13/2021 3:00, 0.000122301100 , 0.000137050000 , 0.000121189300 , -26.00 , 26.37 
4/13/2021 4:00, 0.000151740600 , 0.000167705800 , 0.000109633500 , -20.00 , 29.36 
4/13/2021 5:00, 0.000162539600 , 0.000182833300 , 0.000100304800 , -5.00 , 28.78 
4/13/2021 6:00, 0.000164667400 , 0.000182191100 , 0.000091574600 , 37.00 , 29.11 
4/13/2021 7:00, 0.000153236100 , 0.000168030300 , 0.000087505400 , 63.00 , 27.42 
4/13/2021 8:00, 0.000142905600 , 0.000154353400 , 0.000089247500 , 70.00 , 24.92 
4/13/2021 9:00, 0.000134756100 , 0.000142657700 , 0.000102228600 , 85.00 , 24.56 
4/13/2021 10:00, 0.000122611500 , 0.000128886900 , 0.000120042100 , 88.00 , 24.06 
4/13/2021 11:00, 0.000119417300 , 0.000123541600 , 0.000133872100 , 83.00 , 25.49 
4/13/2021 12:00, 0.000114274400 , 0.000115713200 , 0.000140664400 , 82.00 , 24.82 
4/13/2021 13:00, 0.000106824000 , 0.000108263900 , 0.000133955800 , 86.00 , 23.72 
4/13/2021 14:00, 0.000102191200 , 0.000098555600 , 0.000114733200 , 93.00 , 21.63 
4/13/2021 15:00, 0.000101554000 , 0.000091790200 , 0.000086060600 , 85.00 , 18.21 
4/13/2021 16:00, 0.000102002100 , 0.000090201100 , 0.000063132200 , 83.00 , 16.86 
4/13/2021 17:00, 0.000100051100 , 0.000090084000 , 0.000051419900 , 81.00 , 15.80 
4/13/2021 18:00, 0.000094269900 , 0.000089043100 , 0.000048358000 , 50.00 , 15.61 
4/13/2021 19:00, 0.000082393500 , 0.000083947300 , 0.000048439000 , 39.00 , 14.41 
4/13/2021 20:00, 0.000065460200 , 0.000079158300 , 0.000051444400 , 25.00 , 12.72 
4/13/2021 21:00, 0.000058910700 , 0.000077114000 , 0.000063096600 , 7.00 , 13.71 
4/13/2021 22:00, 0.000060655300 , 0.000079631600 , 0.000096238200 , -2.00 , 15.03 
4/13/2021 23:00, 0.000065936300 , 0.000083261300 , 0.000165203100 , -11.00 , 21.93 
4/14/2021 0:00, 0.000088973400 , 0.000087757500 , 0.000186856900 , -16.00 , 23.95 
4/14/2021 1:00, 0.000093935100 , 0.000093153300 , 0.000160741000 , -18.00 , 22.65 
4/14/2021 2:00, 0.000096385900 , 0.000106953500 , 0.000133959200 , -10.00 , 21.94 
4/14/2021 3:00, 0.000120387500 , 0.000135074800 , 0.000118608000 , -11.00 , 24.49 
4/14/2021 4:00, 0.000149255100 , 0.000165307900 , 0.000107159500 , -13.00 , 26.76 
4/14/2021 5:00, 0.000159735700 , 0.000180106700 , 0.000097851100 , 1.00 , 29.16 
4/14/2021 6:00, 0.000161622200 , 0.000179261300 , 0.000089171100 , 48.00 , 29.46 
4/14/2021 7:00, 0.000150244100 , 0.000165210400 , 0.000085150100 , 72.00 , 25.62 
4/14/2021 8:00, 0.000140059700 , 0.000151714700 , 0.000086803300 , 78.00 , 24.45 
4/14/2021 9:00, 0.000132004500 , 0.000140165200 , 0.000099444900 , 76.00 , 24.81 
