UTC,S31 Heat demand (%),S32 Heat demand (%),S41 Heat demand (%),Outside temp (0.1 °C),Building Semtex OFFICE (kWh)
2021-03-26 13:00:00,0.0001619554,0.0001453134,0.0001944538, 134.00 ,34.76
2021-03-26 14:00:00,0.000151589,0.0001341577,0.000182998, 139.00 ,31.67
2021-03-26 15:00:00,0.0001478762,0.0001277041,0.0001638434, 129.00 ,29.03
2021-03-26 16:00:00,0.0001511237,0.0001248023,0.0001250357, 127.00 ,27.13
2021-03-26 17:00:00,0.000155869,0.0001229757,9.04654e-05, 124.00 ,25.29
2021-03-26 18:00:00,0.0001609373,0.0001222566,7.36104e-05, 121.00 ,24.28
2021-03-26 19:00:00,0.0001504782,0.0001193419,6.88497e-05, 115.00 ,23.32
2021-03-26 20:00:00,0.0001309172,0.0001132828,6.79912e-05, 117.00 ,21.56
2021-03-26 21:00:00,0.0001074716,0.0001067697,7.13008e-05, 73.00 ,19.41
2021-03-26 22:00:00,9.26105e-05,0.0001026685,8.17714e-05, 57.00 ,17.71
2021-03-26 23:00:00,9.52427e-05,0.0001024705,0.0001019953, 51.00 ,18.99
2021-03-27 00:00:00,9.00175e-05,0.0001056098,0.000165305, 53.00 ,22.9
2021-03-27 01:00:00,0.0001003355,0.0001095462,0.0002319506, 53.00 ,29.84
2021-03-27 02:00:00,0.000112828,0.0001145805,0.0002518941, 51.00 ,31.06
2021-03-27 03:00:00,0.0001267012,0.0001248873,0.0002258563, 45.00 ,32.47
2021-03-27 04:00:00,0.000143233,0.0001439342,0.0001979678, 56.00 ,32.45
2021-03-27 05:00:00,0.0001562654,0.0001554205,0.000177251, 22.00 ,32.46
2021-03-27 06:00:00,0.0001586162,0.0001636833,0.0001620307, 36.00 ,32.08
2021-03-27 07:00:00,0.0001622646,0.0001609365,0.0001508433, 65.00 ,30.74
2021-03-27 08:00:00,0.0001588716,0.0001511901,0.0001433127, 39.00 ,29.75
2021-03-27 09:00:00,0.0001498349,0.0001387077,0.0001416986, 67.00 ,28.97
2021-03-27 10:00:00,0.0001425202,0.0001302118,0.000150638, 77.00 ,27.55
2021-03-27 11:00:00,0.0001365475,0.0001194227,0.0001653542, 84.00 ,26.94
2021-03-27 12:00:00,0.0001336589,0.0001119442,0.0001774299, 93.00 ,28.43
2021-03-27 13:00:00,0.0001303883,0.000105107,0.0001803672, 102.00 ,27.94
2021-03-27 14:00:00,0.0001302626,0.0001031746,0.0001711746, 100.00 ,27.24
2021-03-27 15:00:00,0.0001333289,0.0001054786,0.0001555087, 95.00 ,25.83
2021-03-27 16:00:00,0.0001448506,0.0001103442,0.0001251856, 88.00 ,26.11
2021-03-27 17:00:00,0.0001587118,0.0001131473,9.37628e-05, 73.00 ,25.06
2021-03-27 18:00:00,0.000159762,0.0001124674,7.60985e-05, 48.00 ,23.89
2021-03-27 19:00:00,0.000148246,0.0001122443,7.04295e-05, 33.00 ,20.98
2021-03-27 20:00:00,0.000138526,0.000112079,7.07564e-05, 59.00 ,22.05
2021-03-27 21:00:00,0.0001166986,0.0001075593,7.93192e-05, 66.00 ,20.19
2021-03-27 22:00:00,9.75909e-05,0.0001008425,9.91351e-05, 65.00 ,20.16
2021-03-27 23:00:00,0.0001008128,0.0001005992,0.0001559452, 68.00 ,23.89
2021-03-28 00:00:00,9.47995e-05,0.0001020922,0.0002118421, 59.00 ,26.52
2021-03-28 01:00:00,0.0001107279,0.0001077206,0.0002377226, 57.00 ,30.6
2021-03-28 02:00:00,0.0001226968,0.0001154941,0.0002227194, 55.00 ,31.46
2021-03-28 03:00:00,0.0001361119,0.0001327943,0.0002020679, 64.00 ,32.23
2021-03-28 04:00:00,0.0001424331,0.0001436266,0.0001819574, 68.00 ,31.76
2021-03-28 05:00:00,0.0001429361,0.0001507056,0.0001638465, 71.00 ,29.37
2021-03-28 06:00:00,0.0001406168,0.0001483962,0.0001467436, 88.00 ,29.92
2021-03-28 07:00:00,0.0001356891,0.0001386094,0.0001378063, 103.00 ,26.46
2021-03-28 08:00:00,0.0001299487,0.000128266,0.000135219, 112.00 ,26.29
2021-03-28 09:00:00,0.0001283146,0.0001201117,0.0001396207, 126.00 ,26.08
2021-03-28 10:00:00,0.0001215692,0.0001121167,0.0001549737, 126.00 ,24.96
2021-03-28 11:00:00,0.0001195964,0.0001046311,0.000171316, 125.00 ,25.83
2021-03-28 12:00:00,0.0001186488,9.98944e-05,0.0001765837, 131.00 ,26.88
2021-03-28 13:00:00,0.0001153933,9.75358e-05,0.0001691524, 134.00 ,24.24
2021-03-28 14:00:00,0.0001154965,9.79815e-05,0.0001487489, 134.00 ,24.04
2021-03-28 15:00:00,0.000122947,0.0001042935,0.0001146795, 133.00 ,22.66
2021-03-28 16:00:00,0.000130143,0.0001060545,8.27057e-05, 128.00 ,20.77
2021-03-28 17:00:00,0.0001329418,0.0001071867,6.80077e-05, 119.00 ,20.62
2021-03-28 18:00:00,0.0001260883,0.0001080024,6.42412e-05, 108.00 ,20.05
2021-03-28 19:00:00,0.000112019,0.0001046966,6.46281e-05, 87.00 ,19.0
2021-03-28 20:00:00,9.46172e-05,0.0001011007,6.84385e-05, 87.00 ,17.17
2021-03-28 21:00:00,8.45364e-05,9.86377e-05,8.3325e-05, 93.00 ,17.24
2021-03-28 22:00:00,8.54889e-05,0.0001042912,0.0001227492, 92.00 ,21.24
2021-03-28 23:00:00,9.07401e-05,0.0001043655,0.0002116054, 89.00 ,27.83
2021-03-29 00:00:00,0.0001203155,0.0001104535,0.0002382302, 85.00 ,29.77
2021-03-29 01:00:00,0.0001278541,0.0001176157,0.0002111165, 82.00 ,29.74
2021-03-29 02:00:00,0.0001280031,0.0001386524,0.0001822262, 81.00 ,31.1
2021-03-29 03:00:00,0.0001597721,0.0001780082,0.0001635114, 80.00 ,34.0
2021-03-29 04:00:00,0.0001912822,0.0002049767,0.0001507255, 73.00 ,35.91
2021-03-29 05:00:00,0.0002070476,0.0002252411,0.0001414214, 72.00 ,38.78
2021-03-29 06:00:00,0.0002133428,0.0002283183,0.0001321254, 102.00 ,39.47
2021-03-29 07:00:00,0.0002014822,0.0002129915,0.0001272116, 126.00 ,35.93
2021-03-29 08:00:00,0.0001894729,0.0001968482,0.0001303032, 141.00 ,33.66
2021-03-29 09:00:00,0.0001801278,0.0001831298,0.0001482796, 160.00 ,32.84
2021-03-29 10:00:00,0.0001663586,0.0001674964,0.000170594, 179.00 ,32.36
2021-03-29 11:00:00,0.0001638803,0.0001620696,0.0001838587, 189.00 ,33.1
2021-03-29 12:00:00,0.0001580515,0.0001528337,0.0001886928, 202.00 ,32.55
2021-03-29 13:00:00,0.000148944,0.0001440737,0.0001785001, 204.00 ,30.99
2021-03-29 14:00:00,0.0001431617,0.0001321613,0.0001529507, 205.00 ,29.15
2021-03-29 15:00:00,0.0001400531,0.0001229018,0.0001142502, 203.00 ,24.49
2021-03-29 16:00:00,0.0001359276,0.0001188806,8.23555e-05, 188.00 ,22.92
2021-03-29 17:00:00,0.0001309068,0.0001173789,6.72244e-05, 135.00 ,20.15
2021-03-29 18:00:00,0.0001228429,0.0001153041,6.3743e-05, 130.00 ,20.93
2021-03-29 19:00:00,0.0001083668,0.0001084909,6.41308e-05, 112.00 ,18.13
2021-03-29 20:00:00,8.86788e-05,0.0001028407,6.81967e-05, 102.00 ,17.3
2021-03-29 21:00:00,7.98346e-05,9.92243e-05,8.24357e-05, 96.00 ,17.47
2021-03-29 22:00:00,8.09721e-05,0.0001018603,0.0001224928, 83.00 ,20.39
2021-03-29 23:00:00,8.75162e-05,0.0001055781,0.0002088517, 83.00 ,27.01
2021-03-30 00:00:00,0.0001131028,0.0001105636,0.000235201, 53.00 ,29.15
2021-03-30 01:00:00,0.000118801,0.000117155,0.0002081265, 45.00 ,28.2
2021-03-30 02:00:00,0.0001233888,0.0001337914,0.0001793036, 29.00 ,28.22
2021-03-30 03:00:00,0.0001511865,0.0001659213,0.0001607497, 34.00 ,32.35
2021-03-30 04:00:00,0.0001887272,0.0002025975,0.0001479891, 25.00 ,34.87
2021-03-30 05:00:00,0.0002041907,0.0002225362,0.0001386333, 40.00 ,39.43
2021-03-30 06:00:00,0.0002101999,0.0002253549,0.0001293287, 87.00 ,37.54
2021-03-30 07:00:00,0.0001983498,0.000210083,0.0001244477, 133.00 ,34.91
2021-03-30 08:00:00,0.0001864139,0.0001940773,0.0001274536, 172.00 ,32.22
2021-03-30 09:00:00,0.0001771132,0.0001804594,0.0001451308, 189.00 ,34.5
2021-03-30 10:00:00,0.0001634287,0.0001649207,0.00016721, 202.00 ,34.03
2021-03-30 11:00:00,0.0001608789,0.0001594676,0.0001806001, 215.00 ,34.83
2021-03-30 12:00:00,0.0001550567,0.0001502987,0.0001856083, 228.00 ,31.29
2021-03-30 13:00:00,0.0001460594,0.0001416204,0.0001756469, 233.00 ,31.68
2021-03-30 14:00:00,0.0001403536,0.0001298544,0.0001504784, 233.00 ,26.91
2021-03-30 15:00:00,0.0001374262,0.000120778,0.0001124391, 230.00 ,25.39
2021-03-30 16:00:00,0.0001336624,0.0001169381,8.11147e-05, 220.00 ,22.36
2021-03-30 17:00:00,0.0001288716,0.0001155371,6.61872e-05, 204.00 ,20.9
2021-03-30 18:00:00,0.0001209567,0.0001135419,6.27246e-05, 156.00 ,19.43
2021-03-30 19:00:00,0.0001066382,0.0001068445,6.30867e-05, 128.00 ,18.98
2021-03-30 20:00:00,8.71332e-05,0.000101265,6.70817e-05, 107.00 ,17.74
2021-03-30 21:00:00,7.8427e-05,9.7748e-05,8.11577e-05, 92.00 ,16.95
2021-03-30 22:00:00,7.95957e-05,0.0001003778,0.0001207931, 76.00 ,19.8
2021-03-30 23:00:00,8.60549e-05,0.000104092,0.0002060124, 72.00 ,25.58
2021-03-31 00:00:00,0.0001114758,0.0001090494,0.0002320671, 67.00 ,31.53
2021-03-31 01:00:00,0.0001171305,0.0001155685,0.0002050259, 59.00 ,28.34
2021-03-31 02:00:00,0.000121578,0.0001320282,0.0001762772, 61.00 ,28.97
2021-03-31 03:00:00,0.0001491479,0.000163933,0.000157898, 68.00 ,32.22
2021-03-31 04:00:00,0.0001861089,0.0002001727,0.0001451845, 53.00 ,36.7
2021-03-31 05:00:00,0.0002012478,0.0002197788,0.0001357985, 50.00 ,35.85
2021-03-31 06:00:00,0.0002069727,0.0002223334,0.0001265069, 117.00 ,37.89
2021-03-31 07:00:00,0.0001951313,0.0002071133,0.0001216763, 166.00 ,36.2
2021-03-31 08:00:00,0.0001832726,0.0001912488,0.000124596, 194.00 ,32.15
2021-03-31 09:00:00,0.0001740277,0.0001777431,0.000141964, 217.00 ,33.25
2021-03-31 10:00:00,0.0001604365,0.0001623123,0.0001637892, 235.00 ,32.17
2021-03-31 11:00:00,0.0001578289,0.0001568476,0.0001772783, 245.00 ,31.19
2021-03-31 12:00:00,0.0001520306,0.0001477577,0.0001824493, 246.00 ,32.73
2021-03-31 13:00:00,0.0001431431,0.0001391634,0.0001727165, 252.00 ,31.39
2021-03-31 14:00:00,0.0001375144,0.0001275428,0.000147937, 247.00 ,28.73
2021-03-31 15:00:00,0.0001347639,0.0001186436,0.0001105719, 242.00 ,25.01
2021-03-31 16:00:00,0.0001313484,0.0001149792,7.98337e-05, 225.00 ,21.1
2021-03-31 17:00:00,0.000126779,0.0001136754,6.51177e-05, 189.00 ,19.64
2021-03-31 18:00:00,0.0001190123,0.0001117545,6.16764e-05, 152.00 ,19.6
2021-03-31 19:00:00,0.0001048504,0.0001051709,6.2013e-05, 131.00 ,17.8
2021-03-31 20:00:00,8.55301e-05,9.96598e-05,6.59353e-05, 117.00 ,16.29
2021-03-31 21:00:00,7.697e-05,9.62449e-05,7.98445e-05, 104.00 ,16.1
2021-03-31 22:00:00,7.81747e-05,9.88671e-05,0.0001190463, 97.00 ,18.98
2021-03-31 23:00:00,8.45515e-05,0.0001025793,0.0002029754, 97.00 ,26.15
2021-04-01 00:00:00,0.0001098146,0.0001075077,0.0002287226, 100.00 ,29.52
2021-04-01 01:00:00,0.0001154234,0.0001139527,0.0002017172, 95.00 ,28.87
2021-04-01 02:00:00,0.000119731,0.0001302337,0.0001730491, 92.00 ,28.04
2021-04-01 03:00:00,0.0001470712,0.000161906,0.0001548681, 83.00 ,31.71
2021-04-01 04:00:00,0.000183322,0.0001975717,0.0001422246, 90.00 ,33.47
2021-04-01 05:00:00,0.0001981182,0.0002168136,0.0001328262, 77.00 ,38.06
2021-04-01 06:00:00,0.0002035263,0.0002190836,0.0001235725, 115.00 ,35.19
2021-04-01 07:00:00,0.0001917043,0.0002039253,0.0001188091, 148.00 ,34.88
2021-04-01 08:00:00,0.0001799432,0.0001882216,0.0001216358, 164.00 ,33.84
2021-04-01 09:00:00,0.0001707753,0.00017485,0.0001386663, 167.00 ,33.15
2021-04-01 10:00:00,0.0001572915,0.0001595479,0.0001602153, 172.00 ,31.7
2021-04-01 11:00:00,0.0001546358,0.0001540894,0.0001737839, 166.00 ,31.21
2021-04-01 12:00:00,0.0001488746,0.0001450937,0.0001791172, 169.00 ,31.13
2021-04-01 13:00:00,0.0001401071,0.000136593,0.0001696256, 162.00 ,28.9
2021-04-01 14:00:00,0.0001345614,0.0001251261,0.0001452642, 157.00 ,25.87
2021-04-01 15:00:00,0.0001319952,0.0001164134,0.0001086069, 145.00 ,24.0
2021-04-01 16:00:00,0.0001289366,0.00011293,7.84864e-05, 132.00 ,22.11
2021-04-01 17:00:00,0.000124598,0.0001117243,6.39936e-05, 112.00 ,19.71
2021-04-01 18:00:00,0.0001169858,0.0001098808,6.05759e-05, 97.00 ,18.86
2021-04-01 19:00:00,0.0001029942,0.0001034161,6.08856e-05, 84.00 ,18.56
2021-04-01 20:00:00,8.3868e-05,9.79718e-05,6.47341e-05, 68.00 ,17.03
2021-04-01 21:00:00,7.54594e-05,9.46628e-05,7.84649e-05, 55.00 ,16.01
2021-04-01 22:00:00,7.67023e-05,9.72762e-05,0.0001171953, 48.00 ,20.14
2021-04-01 23:00:00,8.29866e-05,0.0001009841,0.0002001666, 37.00 ,24.7
2021-04-02 00:00:00,0.0001080751,0.0001058808,0.0002258102, 28.00 ,29.43
2021-04-02 01:00:00,0.0001136379,0.0001122481,0.0002007946, 26.00 ,29.11
2021-04-02 02:00:00,0.000117792,0.0001283363,0.0001723444, 26.00 ,28.34
2021-04-02 03:00:00,0.0001448753,0.0001597465,0.0001524945, 24.00 ,30.57
2021-04-02 04:00:00,0.0001797329,0.0001874715,0.0001397813, 22.00 ,32.69
2021-04-02 05:00:00,0.000194177,0.0002079586,0.0001303237, 36.00 ,35.06
2021-04-02 06:00:00,0.0002002445,0.0002089218,0.0001216221, 43.00 ,37.06
2021-04-02 07:00:00,0.0001838246,0.0001939143,0.0001163684, 59.00 ,32.49
2021-04-02 08:00:00,0.0001752468,0.0001785661,0.0001206468, 62.00 ,31.14
2021-04-02 09:00:00,0.0001679416,0.0001654375,0.0001370195, 70.00 ,30.15
2021-04-02 10:00:00,0.0001531588,0.0001506164,0.0001548102, 76.00 ,31.93
2021-04-02 11:00:00,0.0001495015,0.0001437895,0.0001672066, 78.00 ,29.41
2021-04-02 12:00:00,0.0001427165,0.0001312814,0.0001683867, 88.00 ,29.06
2021-04-02 13:00:00,0.0001329479,0.0001205776,0.0001595325, 82.00 ,26.62
2021-04-02 14:00:00,0.0001281839,0.0001131558,0.0001397818, 75.00 ,25.1
2021-04-02 15:00:00,0.0001312793,0.0001100303,0.0001088243, 75.00 ,22.38
2021-04-02 16:00:00,0.0001371679,0.0001083118,7.99473e-05, 72.00 ,21.43
2021-04-02 17:00:00,0.0001431722,0.0001073498,6.50142e-05, 66.00 ,21.6
2021-04-02 18:00:00,0.0001339612,0.0001047298,6.05479e-05, 69.00 ,20.31
2021-04-02 19:00:00,0.000113658,9.8268e-05,5.95924e-05, 65.00 ,17.44
2021-04-02 20:00:00,9.35134e-05,9.36962e-05,6.24016e-05, 59.00 ,16.39
2021-04-02 21:00:00,8.07034e-05,9.08889e-05,7.19912e-05, 57.00 ,16.57
2021-04-02 22:00:00,8.34305e-05,9.10818e-05,9.09052e-05, 49.00 ,17.06
2021-04-02 23:00:00,7.88473e-05,9.44242e-05,0.00014945, 49.00 ,20.76
2021-04-03 00:00:00,8.87686e-05,9.79589e-05,0.0002103353, 52.00 ,27.5
2021-04-03 01:00:00,0.0001003841,0.0001026856,0.0002270565, 51.00 ,29.42
2021-04-03 02:00:00,0.000112424,0.0001122541,0.0002023597, 46.00 ,28.44
2021-04-03 03:00:00,0.0001282804,0.0001309194,0.0001775214, 47.00 ,28.83
2021-04-03 04:00:00,0.0001407431,0.0001424893,0.0001574548, 47.00 ,30.44
2021-04-03 05:00:00,0.000142745,0.0001499474,0.0001421241, 40.00 ,29.03
2021-04-03 06:00:00,0.0001447257,0.0001472286,0.0001318659, 53.00 ,28.51
2021-04-03 07:00:00,0.0001431078,0.0001381615,0.000125913, 60.00 ,28.38
2021-04-03 08:00:00,0.0001351701,0.0001268955,0.0001237829, 69.00 ,26.72
2021-04-03 09:00:00,0.0001273658,0.0001183726,0.0001292904, 89.00 ,26.2
2021-04-03 10:00:00,0.0001195066,0.0001074975,0.00014182, 94.00 ,24.23
2021-04-03 11:00:00,0.0001166078,0.0001007868,0.0001529135, 102.00 ,23.96
2021-04-03 12:00:00,0.0001143818,9.48559e-05,0.0001558709, 107.00 ,23.71
2021-04-03 13:00:00,0.0001139592,9.25344e-05,0.0001491293, 109.00 ,23.12
2021-04-03 14:00:00,0.0001153789,9.31136e-05,0.000132656, 104.00 ,21.69
2021-04-03 15:00:00,0.0001259773,9.70706e-05,0.0001092158, 103.00 ,22.88
2021-04-03 16:00:00,0.0001401548,9.95893e-05,8.3179e-05, 95.00 ,22.04
2021-04-03 17:00:00,0.0001425362,9.86971e-05,6.75092e-05, 78.00 ,20.31
2021-04-03 18:00:00,0.0001324219,9.85792e-05,6.2217e-05, 62.00 ,20.28
2021-04-03 19:00:00,0.0001211611,9.75013e-05,5.99674e-05, 51.00 ,19.0
2021-04-03 20:00:00,0.0001024164,9.47048e-05,6.27666e-05, 42.00 ,18.13
2021-04-03 21:00:00,8.57353e-05,8.95276e-05,7.07108e-05, 40.00 ,16.67
2021-04-03 22:00:00,8.89636e-05,8.97008e-05,8.94148e-05, 36.00 ,18.28
2021-04-03 23:00:00,8.36551e-05,9.15238e-05,0.0001412347, 45.00 ,20.23
2021-04-04 00:00:00,8.99307e-05,9.40248e-05,0.0001923026, 53.00 ,25.58
2021-04-04 01:00:00,9.99357e-05,9.76689e-05,0.0002134191, 53.00 ,28.71
2021-04-04 02:00:00,0.0001102422,0.000105025,0.0001976669, 52.00 ,27.48
2021-04-04 03:00:00,0.0001233689,0.0001220848,0.0001784741, 51.00 ,29.47
2021-04-04 04:00:00,0.0001286814,0.000132298,0.0001594364, 51.00 ,27.29
2021-04-04 05:00:00,0.0001283914,0.0001382584,0.0001419847, 51.00 ,26.5
2021-04-04 06:00:00,0.0001248496,0.0001346149,0.0001257566, 57.00 ,24.47
2021-04-04 07:00:00,0.0001193737,0.0001247194,0.0001175593, 58.00 ,23.97
2021-04-04 08:00:00,0.0001136523,0.0001148675,0.0001148962, 60.00 ,22.22
2021-04-04 09:00:00,0.0001117258,0.0001070148,0.0001183769, 65.00 ,22.9
2021-04-04 10:00:00,0.0001049909,9.90799e-05,0.0001325698, 69.00 ,21.73
2021-04-04 11:00:00,0.0001025751,9.17406e-05,0.0001492427, 73.00 ,23.76
2021-04-04 12:00:00,0.0001013474,8.71499e-05,0.0001555815, 76.00 ,23.24
2021-04-04 13:00:00,9.83208e-05,8.47852e-05,0.00014951, 81.00 ,21.61
2021-04-04 14:00:00,9.84103e-05,8.5085e-05,0.0001314001, 80.00 ,21.79
2021-04-04 15:00:00,0.0001060929,9.11636e-05,0.0001015954, 79.00 ,19.71
2021-04-04 16:00:00,0.0001146199,9.3599e-05,7.37389e-05, 78.00 ,18.37
2021-04-04 17:00:00,0.0001182271,9.51571e-05,6.04925e-05, 65.00 ,18.46
2021-04-04 18:00:00,0.0001123064,9.62248e-05,5.69082e-05, 33.00 ,18.44
2021-04-04 19:00:00,9.93367e-05,9.33889e-05,5.71205e-05, 25.00 ,16.16
2021-04-04 20:00:00,8.30101e-05,9.00577e-05,6.04558e-05, 25.00 ,14.94
2021-04-04 21:00:00,7.40611e-05,8.81978e-05,7.41008e-05, 29.00 ,15.18
2021-04-04 22:00:00,7.52803e-05,9.35114e-05,0.0001104892, 39.00 ,17.85
2021-04-04 23:00:00,8.00523e-05,9.39049e-05,0.0001912108, 51.00 ,25.48
2021-04-05 00:00:00,0.0001080848,9.96787e-05,0.0002157021, 49.00 ,27.19
2021-04-05 01:00:00,0.0001151319,0.0001062626,0.0001888688, 51.00 ,28.37
2021-04-05 02:00:00,0.0001146987,0.000125603,0.0001606145, 53.00 ,26.32
2021-04-05 03:00:00,0.0001444122,0.000162568,0.0001432373, 51.00 ,29.19
2021-04-05 04:00:00,0.0001725968,0.0001875783,0.0001309053, 57.00 ,34.12
2021-04-05 05:00:00,0.0001860248,0.0002054449,0.0001214937, 63.00 ,34.39
2021-04-05 06:00:00,0.0001902994,0.0002066671,0.0001123929, 52.00 ,32.64
2021-04-05 07:00:00,0.0001785471,0.0001917609,0.0001078848, 42.00 ,31.41
2021-04-05 08:00:00,0.0001671766,0.0001766823,0.0001103554, 33.00 ,28.95
2021-04-05 09:00:00,0.0001583103,0.0001638369,0.0001260696, 37.00 ,30.06
2021-04-05 10:00:00,0.0001452534,0.0001490343,0.0001464614, 45.00 ,30.02
2021-04-05 11:00:00,0.0001424166,0.0001435981,0.0001602446, 24.00 ,28.37
2021-04-05 12:00:00,0.0001368348,0.0001349779,0.0001661439, 50.00 ,30.22
2021-04-05 13:00:00,0.0001285109,0.0001268285,0.0001575754, 43.00 ,28.32
2021-04-05 14:00:00,0.0001232772,0.0001159487,0.0001348689, 21.00 ,24.79
2021-04-05 15:00:00,0.0001213907,0.0001079162,0.000100939, 26.00 ,21.0
2021-04-05 16:00:00,0.0001196172,0.0001050997,7.3238e-05, 15.00 ,20.61
2021-04-05 17:00:00,0.0001161175,0.0001042677,5.96466e-05, 13.00 ,17.81
2021-04-05 18:00:00,0.0001091093,0.000102701,5.63333e-05, 10.00 ,17.34
2021-04-05 19:00:00,9.57813e-05,9.6691e-05,5.65504e-05, 10.00 ,17.37
2021-04-05 20:00:00,7.73976e-05,9.14925e-05,6.01063e-05, 11.00 ,14.57
2021-04-05 21:00:00,6.96097e-05,8.86071e-05,7.31455e-05, 9.00 ,14.74
2021-04-05 22:00:00,7.10165e-05,9.11856e-05,0.0001100471, 11.00 ,18.18
2021-04-05 23:00:00,7.69692e-05,9.48809e-05,0.0001881994, 13.00 ,23.0
2021-04-06 00:00:00,0.0001014135,9.96516e-05,0.0002123795, 12.00 ,28.37
2021-04-06 01:00:00,0.0001067806,0.0001057056,0.0001856096, 13.00 ,26.02
2021-04-06 02:00:00,0.0001103656,0.0001210479,0.0001574826, 14.00 ,25.82
2021-04-06 03:00:00,0.0001364704,0.0001514348,0.0001403232, 9.00 ,27.71
2021-04-06 04:00:00,0.0001698667,0.0001849894,0.0001280794, 6.00 ,32.38
2021-04-06 05:00:00,0.0001829604,0.0002024948,0.0001186686, 5.00 ,33.04
2021-04-06 06:00:00,0.0001869343,0.0002034566,0.0001096124, 6.00 ,33.38
2021-04-06 07:00:00,0.000175217,0.0001886352,0.0001051642, 15.00 ,29.81
2021-04-06 08:00:00,0.0001639693,0.0001737318,0.0001075402, 28.00 ,30.3
2021-04-06 09:00:00,0.0001551913,0.0001610309,0.000122906, 3.00 ,28.91
2021-04-06 10:00:00,0.0001422487,0.0001463606,0.0001429894, 15.00 ,29.46
2021-04-06 11:00:00,0.0001393642,0.0001409347,0.000156809, 1.00 ,28.23
2021-04-06 12:00:00,0.0001338299,0.0001324136,0.0001628442, 22.00 ,28.98
2021-04-06 13:00:00,0.0001256238,0.0001243571,0.000154519, 28.00 ,25.91
2021-04-06 14:00:00,0.0001204708,0.000113631,0.0001322521, 1.00 ,23.5
2021-04-06 15:00:00,0.0001187565,0.0001057739,9.90099e-05, 21.00 ,21.74
2021-04-06 16:00:00,0.0001173003,0.0001031265,7.19241e-05, 1.00 ,19.96
2021-04-06 17:00:00,0.0001140156,0.0001023896,5.85658e-05, 4.00 ,17.69
2021-04-06 18:00:00,0.0001071653,0.0001008963,5.5281e-05, 3.00 ,17.91
2021-04-06 19:00:00,9.40206e-05,9.50052e-05,5.54765e-05, -1.00 ,15.63
2021-04-06 20:00:00,7.58264e-05,8.98645e-05,5.89614e-05, 2.00 ,14.66
2021-04-06 21:00:00,6.81928e-05,8.70861e-05,7.18214e-05, -1.00 ,14.52
2021-04-06 22:00:00,6.96398e-05,8.96564e-05,0.0001082408, -2.00 ,18.65
2021-04-06 23:00:00,7.55005e-05,9.33438e-05,0.0001853112, -   ,24.52
2021-04-07 00:00:00,9.97605e-05,9.80805e-05,0.0002091741, 1.00 ,28.26
2021-04-07 01:00:00,0.000105079,0.0001040527,0.0001824638, -8.00 ,26.43
2021-04-07 02:00:00,0.000108512,0.000119197,0.000154472, -2.00 ,26.66
2021-04-07 03:00:00,0.0001343465,0.0001493003,0.0001375244, 3.00 ,29.47
2021-04-07 04:00:00,0.0001672561,0.0001825367,0.0001253699, 3.00 ,30.43
2021-04-07 05:00:00,0.0001800133,0.0001997069,0.0001159652, 5.00 ,31.61
2021-04-07 06:00:00,0.0001837231,0.0002004272,0.0001069506, -   ,33.39
2021-04-07 07:00:00,0.0001720314,0.0001856816,0.0001025612, 9.00 ,29.69
2021-04-07 08:00:00,0.0001608948,0.0001709407,0.0001048489, 34.00 ,27.88
2021-04-07 09:00:00,0.000152198,0.0001583756,0.0001198839, 53.00 ,28.0
2021-04-07 10:00:00,0.0001393649,0.0001438306,0.0001396592, 52.00 ,28.37
2021-04-07 11:00:00,0.0001364364,0.0001384123,0.0001535026, 33.00 ,28.12
2021-04-07 12:00:00,0.0001309541,0.0001299871,0.0001596589, 50.00 ,28.33
2021-04-07 13:00:00,0.0001228545,0.0001220159,0.0001515611, 52.00 ,27.68
2021-04-07 14:00:00,0.0001177764,0.0001114337,0.0001297154, 40.00 ,24.56
2021-04-07 15:00:00,0.0001162208,0.0001037354,9.71341e-05, 49.00 ,22.18
2021-04-07 16:00:00,0.0001150539,0.0001012437,7.06449e-05, 44.00 ,18.81
2021-04-07 17:00:00,0.0001119639,0.0001005966,5.75169e-05, 33.00 ,18.14
2021-04-07 18:00:00,0.0001052643,9.91679e-05,5.42613e-05, 26.00 ,16.87
2021-04-07 19:00:00,9.22903e-05,9.33885e-05,5.44376e-05, 15.00 ,16.03
2021-04-07 20:00:00,7.42759e-05,8.83025e-05,5.78513e-05, 18.00 ,15.08
2021-04-07 21:00:00,6.6799e-05,8.56298e-05,7.05403e-05, 19.00 ,15.4
2021-04-07 22:00:00,6.82886e-05,8.81919e-05,0.0001065029, 20.00 ,17.99
2021-04-07 23:00:00,7.40699e-05,9.18745e-05,0.0001824329, 17.00 ,24.13
2021-04-08 00:00:00,9.81683e-05,9.65787e-05,0.0002059783, 11.00 ,26.34
2021-04-08 01:00:00,0.0001034358,0.0001024705,0.000179333, 14.00 ,25.98
2021-04-08 02:00:00,0.0001067312,0.0001174283,0.0001514853, 15.00 ,25.98
2021-04-08 03:00:00,0.0001323185,0.0001472672,0.0001347532, 7.00 ,28.69
2021-04-08 04:00:00,0.0001646606,0.0001800896,0.000122691, -   ,31.54
2021-04-08 05:00:00,0.0001770833,0.0001969255,0.0001132947, 13.00 ,34.11
2021-04-08 06:00:00,0.0001805322,0.0001974092,0.0001043229, 29.00 ,32.37
